Band,On Air ID,Area Served,Callsign,Frequency(kHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Maximum CMF (V),Transmitter Power (W),Technical Specification Number,Licence Number,Site Id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Hours of Operation,Status
FM,97.3 FM,Brisbane,4BFM,97.3,Commercial,M,104.8,OD,12000,,,6251001,1156866,12752,Channel 2 Site MOUNT COOT-THA,56,494700,6961920,27 27 58S,152 56 47E,QLD,1150705,BRISBANE RA1,504,,Issued
FM,4EB,Brisbane,4EB,98.1,Community,M,30,OD,12000,,,6250001,1139600,35087,Community Broadcast Park site The Summit MOUNT COOT-THA,56,494670,6962075,27 27 53S,152 56 45E,QLD,4228,BRISBANE RA1,504,,Issued
FM,98.9 FM,Brisbane,4AAA,98.9,Community,M,80,OD,9500,,,5121001,1385186,35087,Community Broadcast Park site The Summit MOUNT COOT-THA,56,494670,6962075,27 27 53S,152 56 45E,QLD,5121,BRISBANE RA1,504,,Issued
FM,4ZZZ,Brisbane,4ZZZ,102.1,Community,M,30,OD,12000,,,10009898,1385196,35087,Community Broadcast Park site The Summit MOUNT COOT-THA,56,494670,6962075,27 27 53S,152 56 45E,QLD,3073,BRISBANE RA1,504,,Issued
FM,4MBS Classic FM,Brisbane,4MBS,103.7,Community,M,30,OD,12000,,,10009899,1385192,35087,Community Broadcast Park site The Summit MOUNT COOT-THA,56,494670,6962075,27 27 53S,152 56 45E,QLD,3071,BRISBANE RA1,504,,Issued
FM,Triple M,Brisbane,4MMM,104.5,Commercial,M,172,OD,12000,,,3036002,1384920,12749,Channel 10 Site MOUNT COOT-THA,56,494770,6962080,27 27 53S,152 56 49E,QLD,3036,BRISBANE RA1,504,,Renewal Pending
FM,B105,Brisbane,4BBB,105.3,Commercial,M,172,OD,12000,,,4163601,1384841,12749,Channel 10 Site MOUNT COOT-THA,56,494770,6962080,27 27 53S,152 56 49E,QLD,4163,BRISBANE RA1,504,,Issued
FM,ABC Classic FM,Brisbane,4ABCFM,106.1,National,M,124,DA,96000,,,3016001,1150327,12752,Channel 2 Site MOUNT COOT-THA,56,494700,6961920,27 27 58S,152 56 47E,QLD,,,,,Issued
FM,Nova 106.9,Brisbane,4BNE,106.9,Commercial,M,95,OD,12000,,,10010257,1170968,12752,Channel 2 Site MOUNT COOT-THA,56,494700,6961920,27 27 58S,152 56 47E,QLD,1150703,BRISBANE RA1,504,,Issued
FM,Triple J,Brisbane,4JJJ,107.7,National,M,124,DA,96000,,,4179001,1150333,12752,Channel 2 Site MOUNT COOT-THA,56,494700,6961920,27 27 58S,152 56 47E,QLD,,,,,Issued
FM,Spirit,Brockman 4 Mine,6SAT,100.5,Retransmission,V,18,OD,20,,,1133402,1919561,9004054,"RBS-1 Brockman 4 Mine, 56 km NW of TOM PRICE",50,523588,7501206,22 35 45S,117 13 46E,WA,,,,,Issued
FM,Red FM,Brockman 4 Mine,6FMS,102.1,Retransmission,V,18,OD,20,,,1133401,1919559,9004054,"RBS-1 Brockman 4 Mine, 56 km NW of TOM PRICE",50,523588,7501206,22 35 45S,117 13 46E,WA,,,,,Issued
FM,Triple J,Brockman 4 Mine,6JJJ,103.7,Retransmission,V,27,OD,20,,,1133398,1919560,9004054,"RBS-1 Brockman 4 Mine, 56 km NW of TOM PRICE",50,523588,7501206,22 35 45S,117 13 46E,WA,,,,,Issued
FM,ABC Local Radio,Brockman 4 Mine,6ABCRR,105.3,Retransmission,V,27,OD,20,,,1133399,1919558,9004054,"RBS-1 Brockman 4 Mine, 56 km NW of TOM PRICE",50,523588,7501206,22 35 45S,117 13 46E,WA,,,,,Issued
FM,ABC Radio National,Brockman 4 Mine,6ABCRN,106.9,Retransmission,V,27,OD,20,,,1133400,1919557,9004054,"RBS-1 Brockman 4 Mine, 56 km NW of TOM PRICE",50,523588,7501206,22 35 45S,117 13 46E,WA,,,,,Issued
FM,ABC Local Radio,Brockman Village,6ABCRR,99.3,Retransmission,V,20,OD,20,,,10010099,1155889,601974,Broadcast Site Brockman Mine Village RBS TOM PRICE,50,538960,7524480,22 23 06S,117 22 42E,WA,,,,,Issued
FM,Red FM,Brockman Village,6FMS,102.9,Retransmission,V,20,OD,20,,,10013183,1158593,601974,Broadcast Site Brockman Mine Village RBS TOM PRICE,50,538960,7524480,22 23 06S,117 22 42E,WA,,,,,Issued
FM,Triple J,Brockman Village,6JJJ,104.5,Retransmission,V,20,OD,20,,,10013182,1158592,601974,Broadcast Site Brockman Mine Village RBS TOM PRICE,50,538960,7524480,22 23 06S,117 22 42E,WA,,,,,Issued
FM,Spirit,Brockman Village,6SAT,106.1,Retransmission,V,20,OD,20,,,10013243,1159278,601974,Broadcast Site Brockman Mine Village RBS TOM PRICE,50,538960,7524480,22 23 06S,117 22 42E,WA,,,,,Issued
FM,ABC Radio National,Brockman Village,6ABCRN,107.7,Retransmission,V,20,OD,20,,,10013242,1159279,601974,Broadcast Site Brockman Mine Village RBS TOM PRICE,50,538960,7524480,22 23 06S,117 22 42E,WA,,,,,Issued
FM,,Broken Hill,,94.9,HPON,M,15,OD,4000,,,10008604,1152314,152681,Broadcast Site Church of Christ 232 Lane St BROKEN HILL,54,543280,6464545,31 57 14S,141 27 28E,NSW,,,,,Issued
FM,SBS Radio,Broken Hill,2SBSFM,98.1,Retransmission,M,25,OD,100,,,1132338,1563750,136549,Broken Hill City Council 5 Km west of GPO Barrier Highway BROKEN HILL,54,539710,6462923,31 58 08S,141 25 12E,NSW,,,,,Issued
FM,,Broken Hill,,100.5,HPON,M,45,OD,4000,,,10004133,1152299,40467,Broadcasting site Rocky Hill BROKEN HILL,54,541500,6464680,31 57 10S,141 26 20E,NSW,,,,,Issued
FM,Triple J,Broken Hill,2JJJ,102.1,National,M,46,OD,4000,,,10004135,1153099,40467,Broadcasting site Rocky Hill BROKEN HILL,54,541500,6464680,31 57 10S,141 26 20E,NSW,,,,,Issued
FM,ABC Radio National,Broken Hill,2ABCRN,102.9,National,M,46,OD,4000,,,10004136,1198635,11503,Broadcast Site ROCKY HILL,54,541486,6464750,31 57 08S,141 26 20E,NSW,,,,,Issued
FM,ABC Classic FM,Broken Hill,2ABCFM,103.7,National,M,46,OD,4000,,,10004137,1198639,11503,Broadcast Site ROCKY HILL,54,541486,6464750,31 57 08S,141 26 20E,NSW,,,,,Issued
FM,ABC NewsRadio,Broken Hill,2PNN,104.5,National,M,46,OD,4000,,,1130801,1562565,40467,Broadcasting site Rocky Hill BROKEN HILL,54,541500,6464680,31 57 10S,141 26 20E,NSW,,,,,Issued
FM,Hill FM,Broken Hill,2HIL,106.9,Commercial,V,33,OD,160,,,10004140,1384922,11419,2BH Studio Building BROKEN HILL,54,543000,6463500,31 57 49S,141 27 18E,NSW,10245,BROKEN HILL RA1,502,,Issued
FM,2DRY,Broken Hill,2DRY,107.7,Community,M,10,OD,125,,,10004141,1385216,136540,Community Inc Building 200 Beryl Street BROKEN HILL,54,543782,6464247,31 57 24S,141 27 47E,NSW,10246,BROKEN HILL RA1,502,,Renewal Pending
FM,SBS Radio,Broome,6SBSFM,91.7,Retransmission,M,30,OD,500,,,1131520,1188102,153632,Broadcast Site Shire of Broome Lot 1816 Farrell Street BROOME,51,417264,8013072,17 58 08S,122 13 07E,WA,,,,,Issued
FM,ABC Classic FM,Broome,6ABCFM,93.3,Retransmission,V,30,OD,500,,,1130982,1147474,153632,Broadcast Site Shire of Broome Lot 1816 Farrell Street BROOME,51,417264,8013072,17 58 08S,122 13 07E,WA,,,,,Issued
FM,Triple J,Broome,6JJJ,94.9,Retransmission,M,30,OD,500,,,1131045,1159521,153632,Broadcast Site Shire of Broome Lot 1816 Farrell Street BROOME,51,417264,8013072,17 58 08S,122 13 07E,WA,,,,,Issued
FM,Radio Goolarri,Broome,6GME,99.7,Community,V,50,OD,2000,,,10001437,1153293,570600,Broadcast Site 7 Blackman Street BROOME,51,417434,8013439,17 57 56S,122 13 12E,WA,10032,BROOME RA1,505,,Issued
FM,WAFM,Broome,6HED,101.3,Commercial,M,64,OD,2000,,,10001436,1158384,150356,Broadcast Site 8km NNE of BROOME,51,421800,8021900,17 53 21S,122 15 42E,WA,10014,PORT HEDLAND RA1,484,,Renewal Pending
FM,Spirit,Broome,6NW,102.9,Commercial,V,50,OD,2000,,,10001435,1158383,570600,Broadcast Site 7 Blackman Street BROOME,51,417434,8013439,17 57 56S,122 13 12E,WA,10342,PORT HEDLAND RA1,484,,Issued
FM,,Broome,,104.5,HPON,M,30,OD,250,,,10005309,1152327,53509,Broadcast Site cnr Robinson & Louis Sts BROOME,51,419096,8013526,17 57 53S,122 14 09E,WA,,,,,Issued
FM,ABC NewsRadio,Broome,6PNN,106.9,National,M,64,OD,2000,,,1132817,1566062,150356,Broadcast Site 8km NNE of BROOME,51,421800,8021900,17 53 21S,122 15 42E,WA,,,,,Issued
FM,ABC Radio National,Broome,6ABCRN,107.7,National,M,64,OD,1600,,,10001433,1198546,150356,Broadcast Site 8km NNE of BROOME,51,421800,8021900,17 53 21S,122 15 42E,WA,,,,,Issued
FM,Triple J,Bulman,8JJJ,104.5,Retransmission,M,20,OD,50,,,1130644,1193057,2193,Broadcast Site BULMAN,53,427900,8489000,13 40 01S,134 19 59E,NT,,,,,Issued
FM,National Indigenous Radio Service,Bulman,8ACR,106.1,Community,M,10,OD,10,,,10003456,1171192,2193,Broadcast Site BULMAN,53,427900,8489000,13 40 01S,134 19 59E,NT,10114,BULMAN RA1,190,,Issued
FM,ABC Classic FM,Bunbury,6ABCFM,93.3,National,V,156,OD,100000,,,10002140,1198493,27727,Mt Lennard Broadcast Site Pile Road BUREKUP,50,398943,6304074,33 23 51S,115 54 47E,WA,,,,,Issued
FM,Triple J,Bunbury,6JJJ,94.1,National,V,156,OD,100000,,,10002142,1153101,41032,Broadcast Site Mt Lennard BUNBURY,50,399100,6304200,33 23 47S,115 54 54E,WA,,,,,Issued
FM,Hot FM,Bunbury,6BUN,95.7,Commercial,V,160,DA,40000,,,10002138,1152728,41032,Broadcast Site Mt Lennard BUNBURY,50,399100,6304200,33 23 47S,115 54 54E,WA,10043,BUNBURY RA1,486,,Issued
FM,Sea FM,Bundaberg,4RGB,93.1,Commercial,M,25,DA,3000,,,10007924,1170611,16831,Nixons Site SLOPING HUMMOCK,56,441984,7252138,24 50 40S,152 25 32E,QLD,1150057,BUNDABERG RA1,446,,Issued
FM,Hitz FM,Bundaberg,4RUM,93.9,Commercial,M,35,DA,3200,,,10007973,1384930,16827,4BU Site SLOPING HUMMOCK,56,441921,7251919,24 50 47S,152 25 31E,QLD,6897,BUNDABERG RA1,446,,Issued
FM,4BCR,Bundaberg,4BCR,94.7,Community,M,35,DA,3000,,,10007923,1170224,16827,4BU Site SLOPING HUMMOCK,56,441921,7251919,24 50 47S,152 25 31E,QLD,1150216,BUNDABERG RA1,446,,Issued
FM,,Bundaberg,,95.5,HPON,M,35,DA,3000,,,10007922,1154746,16827,4BU Site SLOPING HUMMOCK,56,441921,7251919,24 50 47S,152 25 31E,QLD,,,,,Issued
FM,,Bundaberg,,97.1,HPON,M,35,OD,20,,,10007921,1154827,16827,4BU Site SLOPING HUMMOCK,56,441921,7251919,24 50 47S,152 25 31E,QLD,,,,,Issued
FM,ABC Local Radio,Burketown,4ABCRR,96.3,Retransmission,V,15,OD,10,,,528001,1157408,40701,Broadcast Site cnr Anthony and Burke Street BURKETOWN,54,345716,8037786,17 44 30S,139 32 41E,QLD,,,,,Issued
FM,Triple J,Burketown,4JJJ,97.9,Retransmission,V,15,OD,10,,,527001,1157411,40701,Broadcast Site cnr Anthony and Burke Street BURKETOWN,54,345716,8037786,17 44 30S,139 32 41E,QLD,,,,,Issued
FM,ABC NewsRadio,Burnie,7PB,90.5,National,M,28,DA,1000,,,10011323,1189253,34204,Telstra and NTA Site ROUND HILL,55,411818,5452745,41 04 18S,145 57 01E,TAS,,,,,Issued
FM,,Burnie,,97.7,HPON,M,28,DA,1000,,,10011351,1170748,34204,Telstra and NTA Site ROUND HILL,55,411818,5452745,41 04 18S,145 57 01E,TAS,,,,,Issued
FM,Sea FM,Burnie,7SEA,101.7,Commercial,V,60,DA,20000,,,10013428,1159287,130231,7BU Transmitter Site TABLE CAPE,55,392500,5464500,40 57 48S,145 43 21E,TAS,1150793,BURNIE RA1,490,,Issued
FM,ABC Local Radio,Burnie,7ABCRR,102.5,National,M,28,DA,1000,,,6625001,1150191,34204,Telstra and NTA Site ROUND HILL,55,411818,5452745,41 04 18S,145 57 01E,TAS,,,,,Issued
FM,2BS,Burraga,2BS,88.1,Commercial,M,30,DA,2000,,,10013961,1159416,100877,Evans Shire Council Hut Mt Ryan Triangle Flat via ABERCROMBIE,55,726726,6251735,33 51 00S,149 27 01E,NSW,10248,BATHURST RA1,364,,Issued
FM,Hot FM,Burton Coal Mine,4MKY,89.1,Retransmission,M,35,OD,250,,,1132498,1190359,461370,Office Site BURTON COAL MINE,55,622895,7608452,21 37 22S,148 11 15E,QLD,,,,,Issued
FM,Hot FM,Burton Coal Mine,4MKY,101.7,Retransmission,V,40,OD,20,,,1132941,1904142,137713,Broadcast Site Wallanbah Pit Burton Coal Mine North Goonyella Rd GLENDEN,55,617592,7591103,21 46 47S,148 08 14E,QLD,,,,,Issued
FM,4HI,Burton Gorge,4HI,92.1,Commercial,V,3,OD,20,,,7521001,1384875,151667,Broadcast Site North Goonyella Village BURTON GORGE,55,616590,7608703,21 37 15S,148 07 35E,QLD,4176,EMERALD RA1,450,,Issued
FM,2RDJ,Burwood,2RDJ,88.1,Community,M,30,DA,100,,,3054001,1140231,40463,Broadcast Site Church St BURWOOD,56,324600,6249200,33 52 58S,151 06 12E,NSW,3054,BURWOOD RA1,400,,Issued
FM,Bay FM,Byron Bay,2BAY,99.9,Community,M,30,OD,3000,,,10009939,1170703,8561,Broadcast Site Telstra Tower Byron View Saint Helena BYRON BAY,56,554690,6829200,28 39 47S,153 33 34E,NSW,1150719,BYRON BAY RA1,933,,Issued
FM,101.5 FM,Caboolture,4OUR,101.5,Community,M,20,DA,3000,,,10005361,1151422,39520,Caboolture Shire Council Site Opp 139 Pedwell Rd MOUNT MEE,56,478685,7007330,27 03 22S,152 47 06E,QLD,10350,CABOOLTURE RA1,359,,Issued
FM,2GZ,Cadia Mine Site,2OAG,90.5,Retransmission,V,10,OD,10,,,1132741,1568130,203459,Main Comms Hut Cadia Minesite CADIA,55,684511,6296218,33 27 27S,148 59 07E,NSW,,,,,Issued
FM,Star FM,Cadia Mine Site,2GZF,92.9,Retransmission,V,10,OD,10,,,1132743,1568132,203459,Main Comms Hut Cadia Minesite CADIA,55,684511,6296218,33 27 27S,148 59 07E,NSW,,,,,Issued
FM,Triple J,Cadia Mine Site,2JJJ,96.3,Retransmission,V,10,OD,10,,,1132773,1900640,203459,Main Comms Hut Cadia Minesite CADIA,55,684511,6296218,33 27 27S,148 59 07E,NSW,,,,,Issued
FM,ABC Radio National,Cadia Mine Site,2ABCRN,98.7,Retransmission,V,10,OD,10,,,1132772,1900639,203459,Main Comms Hut Cadia Minesite CADIA,55,684511,6296218,33 27 27S,148 59 07E,NSW,,,,,Issued
FM,ABC NewsRadio,Cairns,4PB,101.1,National,M,53,OD,100000,,,10013402,1189266,21158,Radio Terminal 38 km SSE of Cairns MT BELLENDEN KER,55,378034,8090678,17 15 56S,145 51 09E,QLD,,,,,Issued
FM,ABC Radio National,Cairns,4ABCRN,105.1,National,M,53,OD,100000,,,10007418,1198706,21158,Radio Terminal 38 km SSE of Cairns MT BELLENDEN KER,55,378034,8090678,17 15 56S,145 51 09E,QLD,,,,,Issued
FM,ABC Classic FM,Cairns,4ABCFM,105.9,National,M,53,OD,100000,,,10007419,1198710,21158,Radio Terminal 38 km SSE of Cairns MT BELLENDEN KER,55,378034,8090678,17 15 56S,145 51 09E,QLD,,,,,Issued
FM,ABC Far North Queensland,Cairns,4QCC,106.7,National,M,53,OD,100000,,,10007417,1198738,21158,Radio Terminal 38 km SSE of Cairns MT BELLENDEN KER,55,378034,8090678,17 15 56S,145 51 09E,QLD,,,,,Issued
FM,Triple J,Cairns,4JJJ,107.5,National,M,53,OD,100000,,,10007421,1198741,21158,Radio Terminal 38 km SSE of Cairns MT BELLENDEN KER,55,378034,8090678,17 15 56S,145 51 09E,QLD,,,,,Issued
FM,Cairns FM,Cairns (Mt Yarrabah),4CCR,89.1,Community,V,10,DA,2000,,,10007329,1385189,150047,Broadcast Site MT YARRABAH,55,376600,8130400,16 54 24S,145 50 28E,QLD,1883,CAIRNS RA2,350,,Issued
FM,SBS Radio,Cairns (Mt Yarrabah),4SBSFM,90.5,Retransmission,M,15,DA,1000,,,1131097,1145338,150047,Broadcast Site MT YARRABAH,55,376600,8130400,16 54 24S,145 50 28E,QLD,,,,,Issued
FM,Bumma Bippera Media,Cairns (Mt Yarrabah),4CIM,98.7,Community,M,10,DA,10000,,,10007451,1155348,40739,TV Site 7.6 km ENE of Cairns MT YARRABAH,55,376688,8130488,16 54 21S,145 50 31E,QLD,1150013,CAIRNS RA2,350,,Renewal Pending
FM,Bumma Bippera Media,Cairns (Mt Yarrabah),4CIM,98.7,Community,M,10,DA,10000,,,10007451,1171222,40739,TV Site 7.6 km ENE of Cairns MT YARRABAH,55,376688,8130488,16 54 21S,145 50 31E,QLD,1150013,CAIRNS RA2,350,,Issued
FM,Sea FM,Cairns (Mt Yarrabah),4RGC,99.5,Commercial,M,10,DA,10000,,,10007855,1155515,40739,TV Site 7.6 km ENE of Cairns MT YARRABAH,55,376688,8130488,16 54 21S,145 50 31E,QLD,1150044,CAIRNS RA1,507,,Issued
FM,Zinc 102.7,Cairns (Mt Yarrabah),4CCA,102.7,Commercial,M,10,DA,10000,,,10007328,1154996,40739,TV Site 7.6 km ENE of Cairns MT YARRABAH,55,376688,8130488,16 54 21S,145 50 31E,QLD,1150014,CAIRNS RA1,507,,Issued
FM,Hot FM,Cairns (Mt Yarrabah),4HOT,103.5,Commercial,M,10,DA,10000,,,10007433,1384935,150047,Broadcast Site MT YARRABAH,55,376600,8130400,16 54 24S,145 50 28E,QLD,5742,CAIRNS RA1,507,,Issued
FM,,Cairns (Mt Yarrabah),,104.3,HPON,M,10,DA,10000,,,10007456,1170159,40739,TV Site 7.6 km ENE of Cairns MT YARRABAH,55,376688,8130488,16 54 21S,145 50 31E,QLD,,,,,Issued
FM,ABC Radio National,Cairns North,4ABCRN,93.9,National,M,37,OD,5000,,,10007423,1153102,150281,Broadcast Site BUCHAN POINT,55,357300,8148900,16 44 18S,145 39 41E,QLD,,,,,Issued
FM,ABC Classic FM,Cairns North,4ABCFM,94.7,National,M,37,DA,10000,,,10007586,1151780,150281,Broadcast Site BUCHAN POINT,55,357300,8148900,16 44 18S,145 39 41E,QLD,,,,,Issued
FM,ABC Far North Queensland,Cairns North,4QCC,95.5,National,M,37,OD,5000,,,10007422,1153104,150281,Broadcast Site BUCHAN POINT,55,357300,8148900,16 44 18S,145 39 41E,QLD,,,,,Issued
FM,ABC NewsRadio,Cairns North,4PB,96.3,National,M,37,DA,10000,,,10013639,1189252,150281,Broadcast Site BUCHAN POINT,55,357300,8148900,16 44 18S,145 39 41E,QLD,,,,,Issued
FM,Triple J,Cairns North,4JJJ,97.1,National,M,37,DA,10000,,,10007430,1151779,150281,Broadcast Site BUCHAN POINT,55,357300,8148900,16 44 18S,145 39 41E,QLD,,,,,Issued
FM,3WBC,Camberwell,3WBC,94.1,Community,V,24,OD,100,,,5162001,1170538,11644,Water Tower Cnr Elgar Road & Canterbury Road SURREY HILLS,55,333750,5811330,37 49 49S,145 06 39E,VIC,1150688,CAMBERWELL RA1,746,,Issued
FM,SBS Radio,Camden,2UUS,88.3,Commercial,M,15,OD,100,,,10009796,1155901,153006,Broadcast Site Mt Prudhoe RAZORBACK RANGE,56,284623,6219812,34 08 25S,150 39 50E,NSW,4104,WESTERN SUBURBS SYDNEY RA1,386,,Issued
FM,ABC Local Radio,Camooweal,4ABCRR,106.1,National,M,40,DA,160,,,10003915,1198723,151715,Broadcast Site 6 km E of CAMOOWEAL,54,204219,7794667,19 55 18S,138 10 28E,QLD,,,,,Issued
FM,ABC Radio National,Camooweal,4ABCRN,107.7,National,M,40,DA,160,,,10003914,1150334,151715,Broadcast Site 6 km E of CAMOOWEAL,54,204219,7794667,19 55 18S,138 10 28E,QLD,,,,,Issued
FM,C91.3,Campbelltown,2MAC,91.3,Commercial,V,60,OD,1000,,,10009041,1170515,34904,Wollondilly Council RFS site Lot 3 Mount Hercules Rd RAZORBACK RANGE,56,285146,6218877,34 08 55S,150 40 10E,NSW,1150490,CAMPBELLTOWN RA1,753,,Issued
FM,2MCR,Campbelltown,2MCR,100.3,Community,M,15,OD,200,,,10008284,1170428,138507,Metwide 2MCR Razorback Mt Prudhoe RAZORBACK RANGE,56,284570,6219811,34 08 25S,150 39 48E,NSW,1150150,CAMPBELLTOWN RA1,753,,Renewal Pending
FM,1CMS,Canberra,1CMS,91.1,Community,M,147,OD,20000,,,10008252,1170316,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,1150192,CANBERRA RA1,508,,Issued
FM,1WAY,Canberra,1WAY,91.9,Community,M,147,OD,20000,,,10008253,1170310,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,1150191,CANBERRA RA1,508,,Issued
FM,1ART,Canberra,1ART,92.7,Community,M,147,OD,20000,,,10008276,1170293,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,1150190,CANBERRA RA1,508,,Renewal Pending
FM,1XXR,Canberra,1XXR,98.3,Community,M,147,OD,20000,,,10008251,1155601,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,4226,CANBERRA RA1,508,,Issued
FM,Triple J,Canberra,2JJJ,101.5,National,M,147,OD,80000,,,3999601,1198286,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,,,,,Issued
FM,ABC Classic FM,Canberra,2ABCFM,102.3,National,M,147,OD,80000,,,3689601,1198319,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,,,,,Issued
FM,ABC NewsRadio,Canberra,2PB,103.9,National,M,147,OD,80000,,,3518001,1159538,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,,,,,Issued
FM,ABC Radio National,Canberra,2ROC,104.7,Commercial,M,147,OD,20000,,,1066901,1153461,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,1066,CANBERRA RA1,508,,Issued
FM,SBS Radio,Canberra,2SBSFM,105.5,National,M,147,OD,80000,,,6880001,1153105,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,,,,,Issued
FM,1CBR,Canberra,1CBR,106.3,Commercial,M,147,OD,20000,,,1060901,1384866,9580,Telecom Tower BLACK MOUNTAIN,55,690683,6094201,35 16 37S,149 05 47E,ACT,1060,CANBERRA RA1,508,,Issued
FM,ABC Gippsland,Cann River,3GLR,106.1,National,M,43,OD,200,,,3869002,1198465,12096,Telstra Radio Terminal 49 km ENE of Orbost DONALD KNOB,55,675978,5837192,37 35 43S,148 59 36E,VIC,,,,,Issued
FM,ABC Radio National,Cann River,3ABCRN,107.7,National,M,43,OD,200,,,3870002,1198468,12096,Telstra Radio Terminal 49 km ENE of Orbost DONALD KNOB,55,675978,5837192,37 35 43S,148 59 36E,VIC,,,,,Issued
FM,Triple J,Cannington Mine McKinlay,4JJJ,99.9,Retransmission,M,15,OD,10,,,10007479,1140041,152469,Broadcast Site BHP Cannington Mine Via MCKINLAY,54,490760,7585300,21 50 10S,140 54 38E,QLD,,,,,Issued
FM,Breeze FM,Canungra,4BRZ,88.9,Retransmission,M,30,OD,50,,,1132493,1158898,14008,Council Site Laheys Lookout MOUNT TAMBORINE,56,517900,6902960,27 59 53S,153 10 55E,QLD,,,,,Issued
FM,Rebel FM,Canungra,4RBL,93.7,Commercial,M,30,OD,50,,,10010408,1158897,14008,Council Site Laheys Lookout MOUNT TAMBORINE,56,517900,6902960,27 59 53S,153 10 55E,QLD,10216,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,459,,Issued
FM,SBS Radio,Canungra,4SBSFM,104.9,Retransmission,V,15,DA,50,,,1133021,1902330,402714,Optus Site Laheys Lookout MOUNT TAMBORINE,56,517834,6902899,27 59 55S,153 10 52E,QLD,,,,,Issued
FM,ABC Local Radio,Cape Lambert,6ABCRR,88.5,Retransmission,V,10,OD,28,,,1132537,1193546,136827,Robe River Mining Accommodation Village 5km Northeast of Wickham Cape Lambert Road CAPE LAMBERT,50,516204,7717523,20 38 29S,117 09 19E,WA,,,,,Issued
FM,ABC Classic FM,Cape Lambert,6ABCFM,90.1,Retransmission,V,10,OD,28,,,1132538,1193547,136827,Robe River Mining Accommodation Village 5km Northeast of Wickham Cape Lambert Road CAPE LAMBERT,50,516204,7717523,20 38 29S,117 09 19E,WA,,,,,Issued
FM,Red FM,Cape Lambert,6FMS,91.7,s212 Retransmission,V,10,OD,28,,,1132540,1193544,136827,Robe River Mining Accommodation Village 5km Northeast of Wickham Cape Lambert Road CAPE LAMBERT,50,516204,7717523,20 38 29S,117 09 19E,WA,,,,,Issued
FM,Spirit,Cape Lambert,6SAT,93.3,s212 Retransmission,V,10,OD,28,,,1132541,1193545,136827,Robe River Mining Accommodation Village 5km Northeast of Wickham Cape Lambert Road CAPE LAMBERT,50,516204,7717523,20 38 29S,117 09 19E,WA,,,,,Issued
FM,ABC Radio National,Capella,4ABCRN,107.3,National,M,66,OD,50,,,1346001,1198742,17347,Broadcast Site CAPELLA,55,606400,7442820,23 07 11S,148 02 20E,QLD,,,,,Issued
FM,Kool FM,Cardwell,4ZKZ,91.9,Commercial,V,15,OD,50,,,10007590,1153671,440464,Telstra site Mulleys Hill CARDWELL,55,393291,7981867,18 14 59S,145 59 26E,QLD,10319,INNISFAIL RA1,451,,Issued
FM,4KZ,Cardwell,4KZ,94.7,Commercial,M,15,OD,300,,,10012914,1152063,440464,Telstra site Mulleys Hill CARDWELL,55,393291,7981867,18 14 59S,145 59 26E,QLD,4177,INNISFAIL RA1,451,,Issued
FM,SBS Radio,Carmila,4SBSFM,89.7,Retransmission,V,30,OD,250,,,1133357,1913697,18419,Broadsound Shire Council Site Carmila West Rd CARMILA,55,748846,7573223,21 55 39S,149 24 32E,QLD,,,,,Issued
FM,ABC Radio National,Carmila,4ABCRN,92.9,Retransmission,V,15,OD,250,,,1130632,1143107,18419,Broadsound Shire Council Site Carmila West Rd CARMILA,55,748846,7573223,21 55 39S,149 24 32E,QLD,,,,,Issued
FM,ABC Local Radio,Carmila,4ABCRR,94.5,Retransmission,V,30,OD,25,,,10010907,1156588,18419,Broadsound Shire Council Site Carmila West Rd CARMILA,55,748846,7573223,21 55 39S,149 24 32E,QLD,,,,,Issued
FM,Triple J,Carnamah,6JJJ,99.5,Retransmission,V,5,OD,10,,,1132970,1904733,30700,Radio Site Rubbish Tip Hill Radhill RD CARNAMAH,50,391374,6714197,29 41 50S,115 52 37E,WA,,,,,Issued
FM,,Carnarvon,,96.5,HPON,M,30,OD,250,,,10005188,1152331,31844,Broadcast Site 17 Robinson St CARNARVON,49,768320,7245170,24 53 05S,113 39 21E,WA,,,,,Issued
